# gapseq version: 1.5.0 2477543b
# Transporter sequence DB md5sum: b99a77e (2024-11-09)
# genome_format=prot
id	tc	sub	sub_gapseq	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P10906|3.A.1.1.3	3.A.1.1.3	Glycerol	Glycerol	EX_cpd00100_e0	rxn29769	gnl|TC-DB|P10906|3.A.1.1.3	100	3.65e-198	540	100	NP_417908.1 sn-glycerol 3-phosphate ABC transporter membrane subunit UgpE [Escherichia coli str. K-12 substr. MG1655]	1	281	transporter
gnl|TC-DB|P10907|3.A.1.1.3	3.A.1.1.3	Phosphate	Phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|P10907|3.A.1.1.3	48.1	1.18e-106	314	100	NP_418459.1 maltose ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	1	365	transporter
gnl|TC-DB|P10907|3.A.1.1.3	3.A.1.1.3	Glycerol-3-phosphate	Glycerol-3-phosphate	EX_cpd00080_e0	rxn05158,rxn08641	gnl|TC-DB|P10907|3.A.1.1.3	48.1	1.18e-106	314	100	NP_418459.1 maltose ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	1	365	transporter
gnl|TC-DB|P10907|3.A.1.1.3	3.A.1.1.3	Glycerol	Glycerol	EX_cpd00100_e0	rxn29769	gnl|TC-DB|P10907|3.A.1.1.3	48.1	1.18e-106	314	100	NP_418459.1 maltose ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	1	365	transporter
gnl|TC-DB|P10907|3.A.1.1.3	3.A.1.1.3	Phosphate	Phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|P10907|3.A.1.1.3	41.1	2.11e-76	236	94.7	NP_414796.2 ABC transporter ATP-binding protein AfuC [Escherichia coli str. K-12 substr. MG1655]	7	336	transporter
gnl|TC-DB|P10907|3.A.1.1.3	3.A.1.1.3	Glycerol-3-phosphate	Glycerol-3-phosphate	EX_cpd00080_e0	rxn05158,rxn08641	gnl|TC-DB|P10907|3.A.1.1.3	41.1	2.11e-76	236	94.7	NP_414796.2 ABC transporter ATP-binding protein AfuC [Escherichia coli str. K-12 substr. MG1655]	7	336	transporter
gnl|TC-DB|P10907|3.A.1.1.3	3.A.1.1.3	Glycerol	Glycerol	EX_cpd00100_e0	rxn29769	gnl|TC-DB|P10907|3.A.1.1.3	41.1	2.11e-76	236	94.7	NP_414796.2 ABC transporter ATP-binding protein AfuC [Escherichia coli str. K-12 substr. MG1655]	7	336	transporter
gnl|TC-DB|P10907|3.A.1.1.3	3.A.1.1.3	Phosphate	Phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|P10907|3.A.1.1.3	42.1	5.48e-72	226	83.4	NP_415644.1 spermidine preferential ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	18	319	transporter
gnl|TC-DB|P10907|3.A.1.1.3	3.A.1.1.3	Glycerol-3-phosphate	Glycerol-3-phosphate	EX_cpd00080_e0	rxn05158,rxn08641	gnl|TC-DB|P10907|3.A.1.1.3	42.1	5.48e-72	226	83.4	NP_415644.1 spermidine preferential ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	18	319	transporter
gnl|TC-DB|P10907|3.A.1.1.3	3.A.1.1.3	Glycerol	Glycerol	EX_cpd00100_e0	rxn29769	gnl|TC-DB|P10907|3.A.1.1.3	42.1	5.48e-72	226	83.4	NP_415644.1 spermidine preferential ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	18	319	transporter
gnl|TC-DB|P10907|3.A.1.1.3	3.A.1.1.3	Phosphate	Phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|P10907|3.A.1.1.3	37.5	3.1e-63	202	90.4	NP_415958.1 putative ABC transporter ATP-binding protein YdcT [Escherichia coli str. K-12 substr. MG1655]	15	315	transporter
gnl|TC-DB|P10907|3.A.1.1.3	3.A.1.1.3	Glycerol-3-phosphate	Glycerol-3-phosphate	EX_cpd00080_e0	rxn05158,rxn08641	gnl|TC-DB|P10907|3.A.1.1.3	37.5	3.1e-63	202	90.4	NP_415958.1 putative ABC transporter ATP-binding protein YdcT [Escherichia coli str. K-12 substr. MG1655]	15	315	transporter
gnl|TC-DB|P10907|3.A.1.1.3	3.A.1.1.3	Glycerol	Glycerol	EX_cpd00100_e0	rxn29769	gnl|TC-DB|P10907|3.A.1.1.3	37.5	3.1e-63	202	90.4	NP_415958.1 putative ABC transporter ATP-binding protein YdcT [Escherichia coli str. K-12 substr. MG1655]	15	315	transporter
gnl|TC-DB|P10907|3.A.1.1.3	3.A.1.1.3	Phosphate	Phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|P10907|3.A.1.1.3	36.3	2.86e-61	197	97.2	NP_416917.1 sulfate/thiosulfate ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	3	349	transporter
gnl|TC-DB|P10907|3.A.1.1.3	3.A.1.1.3	Glycerol-3-phosphate	Glycerol-3-phosphate	EX_cpd00080_e0	rxn05158,rxn08641	gnl|TC-DB|P10907|3.A.1.1.3	36.3	2.86e-61	197	97.2	NP_416917.1 sulfate/thiosulfate ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	3	349	transporter
gnl|TC-DB|P10907|3.A.1.1.3	3.A.1.1.3	Glycerol	Glycerol	EX_cpd00100_e0	rxn29769	gnl|TC-DB|P10907|3.A.1.1.3	36.3	2.86e-61	197	97.2	NP_416917.1 sulfate/thiosulfate ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	3	349	transporter
gnl|TC-DB|P10905|3.A.1.1.3	3.A.1.1.3	Phosphate	Phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|P10905|3.A.1.1.3	31.4	1.06e-24	97.8	90.2	NP_415827.1 putative ABC transporter membrane subunit YcjO [Escherichia coli str. K-12 substr. MG1655]	16	283	transporter
gnl|TC-DB|P10905|3.A.1.1.3	3.A.1.1.3	Glycerol-3-phosphate	Glycerol-3-phosphate	EX_cpd00080_e0	rxn05158,rxn08641	gnl|TC-DB|P10905|3.A.1.1.3	31.4	1.06e-24	97.8	90.2	NP_415827.1 putative ABC transporter membrane subunit YcjO [Escherichia coli str. K-12 substr. MG1655]	16	283	transporter
gnl|TC-DB|P10905|3.A.1.1.3	3.A.1.1.3	Glycerol	Glycerol	EX_cpd00100_e0	rxn29769	gnl|TC-DB|P10905|3.A.1.1.3	31.4	1.06e-24	97.8	90.2	NP_415827.1 putative ABC transporter membrane subunit YcjO [Escherichia coli str. K-12 substr. MG1655]	16	283	transporter
gnl|TC-DB|P10905|3.A.1.1.3	3.A.1.1.3	Phosphate	Phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|P10905|3.A.1.1.3	31.5	3.66e-21	90.1	80.3	NP_418457.1 maltose ABC transporter membrane subunit MalF [Escherichia coli str. K-12 substr. MG1655]	260	512	transporter
gnl|TC-DB|P10905|3.A.1.1.3	3.A.1.1.3	Glycerol-3-phosphate	Glycerol-3-phosphate	EX_cpd00080_e0	rxn05158,rxn08641	gnl|TC-DB|P10905|3.A.1.1.3	31.5	3.66e-21	90.1	80.3	NP_418457.1 maltose ABC transporter membrane subunit MalF [Escherichia coli str. K-12 substr. MG1655]	260	512	transporter
gnl|TC-DB|P10905|3.A.1.1.3	3.A.1.1.3	Glycerol	Glycerol	EX_cpd00100_e0	rxn29769	gnl|TC-DB|P10905|3.A.1.1.3	31.5	3.66e-21	90.1	80.3	NP_418457.1 maltose ABC transporter membrane subunit MalF [Escherichia coli str. K-12 substr. MG1655]	260	512	transporter
gnl|TC-DB|P10906|3.A.1.1.3	3.A.1.1.3	Phosphate	Phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|P10906|3.A.1.1.3	25.1	2.74e-19	82.4	92.9	NP_415828.1 putative ABC transporter membrane subunit YcjP [Escherichia coli str. K-12 substr. MG1655]	17	273	transporter
gnl|TC-DB|P10906|3.A.1.1.3	3.A.1.1.3	Glycerol-3-phosphate	Glycerol-3-phosphate	EX_cpd00080_e0	rxn05158,rxn08641	gnl|TC-DB|P10906|3.A.1.1.3	25.1	2.74e-19	82.4	92.9	NP_415828.1 putative ABC transporter membrane subunit YcjP [Escherichia coli str. K-12 substr. MG1655]	17	273	transporter
gnl|TC-DB|P10906|3.A.1.1.3	3.A.1.1.3	Glycerol	Glycerol	EX_cpd00100_e0	rxn29769	gnl|TC-DB|P10906|3.A.1.1.3	25.1	2.74e-19	82.4	92.9	NP_415828.1 putative ABC transporter membrane subunit YcjP [Escherichia coli str. K-12 substr. MG1655]	17	273	transporter
gnl|TC-DB|P10906|3.A.1.1.3	3.A.1.1.3	Phosphate	Phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|P10906|3.A.1.1.3	25.4	1.01e-09	55.1	94.3	NP_418456.1 maltose ABC transporter membrane subunit MalG [Escherichia coli str. K-12 substr. MG1655]	16	289	transporter
gnl|TC-DB|P10906|3.A.1.1.3	3.A.1.1.3	Glycerol-3-phosphate	Glycerol-3-phosphate	EX_cpd00080_e0	rxn05158,rxn08641	gnl|TC-DB|P10906|3.A.1.1.3	25.4	1.01e-09	55.1	94.3	NP_418456.1 maltose ABC transporter membrane subunit MalG [Escherichia coli str. K-12 substr. MG1655]	16	289	transporter
gnl|TC-DB|P10906|3.A.1.1.3	3.A.1.1.3	Glycerol	Glycerol	EX_cpd00100_e0	rxn29769	gnl|TC-DB|P10906|3.A.1.1.3	25.4	1.01e-09	55.1	94.3	NP_418456.1 maltose ABC transporter membrane subunit MalG [Escherichia coli str. K-12 substr. MG1655]	16	289	transporter
gnl|TC-DB|Q88P35|3.A.1.1.30	3.A.1.1.30	glucose	D-Glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|Q88P35|3.A.1.1.30	48.8	1.61e-110	325	95.1	NP_417907.2 sn-glycerol 3-phosphate ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	1	356	transporter
gnl|TC-DB|Q88P35|3.A.1.1.30	3.A.1.1.30	glucose	D-Glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|Q88P35|3.A.1.1.30	44.4	2.22e-95	286	95.3	NP_418459.1 maltose ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	1	366	transporter
gnl|TC-DB|Q88P35|3.A.1.1.30	3.A.1.1.30	glucose	D-Glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|Q88P35|3.A.1.1.30	41.7	3.3e-72	227	75	NP_415644.1 spermidine preferential ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	18	299	transporter
gnl|TC-DB|Q88P35|3.A.1.1.30	3.A.1.1.30	glucose	D-Glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|Q88P35|3.A.1.1.30	39.9	1.56e-71	224	93	NP_414796.2 ABC transporter ATP-binding protein AfuC [Escherichia coli str. K-12 substr. MG1655]	7	348	transporter
gnl|TC-DB|Q88P35|3.A.1.1.30	3.A.1.1.30	glucose	D-Glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|Q88P35|3.A.1.1.30	43.8	4.73e-68	216	75.5	NP_415376.4 putrescine ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	20	304	transporter
gnl|TC-DB|Q88P36|3.A.1.1.30	3.A.1.1.30	glucose	D-Glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|Q88P36|3.A.1.1.30	27.9	4.49e-28	106	96.4	NP_415828.1 putative ABC transporter membrane subunit YcjP [Escherichia coli str. K-12 substr. MG1655]	7	280	transporter
gnl|TC-DB|Q88P37|3.A.1.1.30	3.A.1.1.30	glucose	D-Glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|Q88P37|3.A.1.1.30	27.7	3.43e-25	99.4	92.1	NP_417909.1 sn-glycerol 3-phosphate ABC transporter membrane subunit UgpA [Escherichia coli str. K-12 substr. MG1655]	11	289	transporter
gnl|TC-DB|Q88P36|3.A.1.1.30	3.A.1.1.30	glucose	D-Glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|Q88P36|3.A.1.1.30	28.1	8.93e-24	94.7	75.4	NP_417908.1 sn-glycerol 3-phosphate ABC transporter membrane subunit UgpE [Escherichia coli str. K-12 substr. MG1655]	62	276	transporter
gnl|TC-DB|Q88P37|3.A.1.1.30	3.A.1.1.30	glucose	D-Glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|Q88P37|3.A.1.1.30	23.7	3.72e-17	77	88.4	NP_415827.1 putative ABC transporter membrane subunit YcjO [Escherichia coli str. K-12 substr. MG1655]	16	281	transporter
gnl|TC-DB|Q88P36|3.A.1.1.30	3.A.1.1.30	glucose	D-Glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|Q88P36|3.A.1.1.30	27.2	7.23e-17	75.9	94	NP_418456.1 maltose ABC transporter membrane subunit MalG [Escherichia coli str. K-12 substr. MG1655]	17	296	transporter
gnl|TC-DB|Q88P37|3.A.1.1.30	3.A.1.1.30	glucose	D-Glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|Q88P37|3.A.1.1.30	25.2	5.13e-08	50.1	89.4	NP_415378.1 putrescine ABC transporter membrane subunit PotI [Escherichia coli str. K-12 substr. MG1655]	15	271	transporter
gnl|TC-DB|O32151|3.A.1.1.34	3.A.1.1.34	arabinose	D-Arabinose	EX_cpd00185_e0	rxn10822	gnl|TC-DB|O32151|3.A.1.1.34	51	7.34e-115	335	99.7	NP_417907.2 sn-glycerol 3-phosphate ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	1	356	transporter
gnl|TC-DB|O32151|3.A.1.1.34	3.A.1.1.34	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|O32151|3.A.1.1.34	51	7.34e-115	335	99.7	NP_417907.2 sn-glycerol 3-phosphate ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	1	356	transporter
gnl|TC-DB|P94360|3.A.1.1.34	3.A.1.1.34	arabinose	D-Arabinose	EX_cpd00185_e0	rxn10822	gnl|TC-DB|P94360|3.A.1.1.34	48.5	7.24e-112	327	99.7	NP_417907.2 sn-glycerol 3-phosphate ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	1	356	transporter
gnl|TC-DB|P94360|3.A.1.1.34	3.A.1.1.34	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|P94360|3.A.1.1.34	48.5	7.24e-112	327	99.7	NP_417907.2 sn-glycerol 3-phosphate ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	1	356	transporter
gnl|TC-DB|O32151|3.A.1.1.34	3.A.1.1.34	arabinose	D-Arabinose	EX_cpd00185_e0	rxn10822	gnl|TC-DB|O32151|3.A.1.1.34	52.1	6.65e-109	320	88	NP_418459.1 maltose ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	1	318	transporter
gnl|TC-DB|O32151|3.A.1.1.34	3.A.1.1.34	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|O32151|3.A.1.1.34	52.1	6.65e-109	320	88	NP_418459.1 maltose ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	1	318	transporter
gnl|TC-DB|P94360|3.A.1.1.34	3.A.1.1.34	arabinose	D-Arabinose	EX_cpd00185_e0	rxn10822	gnl|TC-DB|P94360|3.A.1.1.34	44.9	5.66e-99	295	97.5	NP_418459.1 maltose ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	1	355	transporter
gnl|TC-DB|P94360|3.A.1.1.34	3.A.1.1.34	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|P94360|3.A.1.1.34	44.9	5.66e-99	295	97.5	NP_418459.1 maltose ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	1	355	transporter
gnl|TC-DB|P94360|3.A.1.1.34	3.A.1.1.34	arabinose	D-Arabinose	EX_cpd00185_e0	rxn10822	gnl|TC-DB|P94360|3.A.1.1.34	40.1	1.89e-75	235	88.8	NP_415644.1 spermidine preferential ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	18	348	transporter
gnl|TC-DB|P94360|3.A.1.1.34	3.A.1.1.34	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|P94360|3.A.1.1.34	40.1	1.89e-75	235	88.8	NP_415644.1 spermidine preferential ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	18	348	transporter
gnl|TC-DB|P94360|3.A.1.1.34	3.A.1.1.34	arabinose	D-Arabinose	EX_cpd00185_e0	rxn10822	gnl|TC-DB|P94360|3.A.1.1.34	45.2	7.82e-71	223	78.1	NP_415376.4 putrescine ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	20	302	transporter
gnl|TC-DB|P94360|3.A.1.1.34	3.A.1.1.34	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|P94360|3.A.1.1.34	45.2	7.82e-71	223	78.1	NP_415376.4 putrescine ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	20	302	transporter
gnl|TC-DB|O32151|3.A.1.1.34	3.A.1.1.34	arabinose	D-Arabinose	EX_cpd00185_e0	rxn10822	gnl|TC-DB|O32151|3.A.1.1.34	41.8	2.89e-70	221	77.7	NP_414796.2 ABC transporter ATP-binding protein AfuC [Escherichia coli str. K-12 substr. MG1655]	11	281	transporter
gnl|TC-DB|O32151|3.A.1.1.34	3.A.1.1.34	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|O32151|3.A.1.1.34	41.8	2.89e-70	221	77.7	NP_414796.2 ABC transporter ATP-binding protein AfuC [Escherichia coli str. K-12 substr. MG1655]	11	281	transporter
gnl|TC-DB|O32151|3.A.1.1.34	3.A.1.1.34	arabinose	D-Arabinose	EX_cpd00185_e0	rxn10822	gnl|TC-DB|O32151|3.A.1.1.34	39.7	2.34e-69	218	84.7	NP_415958.1 putative ABC transporter ATP-binding protein YdcT [Escherichia coli str. K-12 substr. MG1655]	4	310	transporter
gnl|TC-DB|O32151|3.A.1.1.34	3.A.1.1.34	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|O32151|3.A.1.1.34	39.7	2.34e-69	218	84.7	NP_415958.1 putative ABC transporter ATP-binding protein YdcT [Escherichia coli str. K-12 substr. MG1655]	4	310	transporter
gnl|TC-DB|P94360|3.A.1.1.34	3.A.1.1.34	arabinose	D-Arabinose	EX_cpd00185_e0	rxn10822	gnl|TC-DB|P94360|3.A.1.1.34	38.7	8.46e-69	217	86.3	NP_414796.2 ABC transporter ATP-binding protein AfuC [Escherichia coli str. K-12 substr. MG1655]	22	321	transporter
gnl|TC-DB|P94360|3.A.1.1.34	3.A.1.1.34	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|P94360|3.A.1.1.34	38.7	8.46e-69	217	86.3	NP_414796.2 ABC transporter ATP-binding protein AfuC [Escherichia coli str. K-12 substr. MG1655]	22	321	transporter
gnl|TC-DB|P94530|3.A.1.1.34	3.A.1.1.34	arabinose	D-Arabinose	EX_cpd00185_e0	rxn10822	gnl|TC-DB|P94530|3.A.1.1.34	31	2.82e-32	117	90.7	NP_415828.1 putative ABC transporter membrane subunit YcjP [Escherichia coli str. K-12 substr. MG1655]	25	280	transporter
gnl|TC-DB|P94530|3.A.1.1.34	3.A.1.1.34	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|P94530|3.A.1.1.34	31	2.82e-32	117	90.7	NP_415828.1 putative ABC transporter membrane subunit YcjP [Escherichia coli str. K-12 substr. MG1655]	25	280	transporter
gnl|TC-DB|P94529|3.A.1.1.34	3.A.1.1.34	arabinose	D-Arabinose	EX_cpd00185_e0	rxn10822	gnl|TC-DB|P94529|3.A.1.1.34	33.2	2.18e-30	113	81.8	NP_415827.1 putative ABC transporter membrane subunit YcjO [Escherichia coli str. K-12 substr. MG1655]	31	285	transporter
gnl|TC-DB|P94529|3.A.1.1.34	3.A.1.1.34	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|P94529|3.A.1.1.34	33.2	2.18e-30	113	81.8	NP_415827.1 putative ABC transporter membrane subunit YcjO [Escherichia coli str. K-12 substr. MG1655]	31	285	transporter
gnl|TC-DB|P94529|3.A.1.1.34	3.A.1.1.34	arabinose	D-Arabinose	EX_cpd00185_e0	rxn10822	gnl|TC-DB|P94529|3.A.1.1.34	27.3	6.17e-28	107	91.4	NP_417909.1 sn-glycerol 3-phosphate ABC transporter membrane subunit UgpA [Escherichia coli str. K-12 substr. MG1655]	2	286	transporter
gnl|TC-DB|P94529|3.A.1.1.34	3.A.1.1.34	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|P94529|3.A.1.1.34	27.3	6.17e-28	107	91.4	NP_417909.1 sn-glycerol 3-phosphate ABC transporter membrane subunit UgpA [Escherichia coli str. K-12 substr. MG1655]	2	286	transporter
gnl|TC-DB|P94360|3.A.1.1.34	3.A.1.1.34	arabinose	D-Arabinose	EX_cpd00185_e0	rxn10822	gnl|TC-DB|P94360|3.A.1.1.34	25.1	4.76e-20	88.2	79.5	YP_026286.1 galactofuranose ABC transporter putative ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	10	319	transporter
gnl|TC-DB|P94360|3.A.1.1.34	3.A.1.1.34	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|P94360|3.A.1.1.34	25.1	4.76e-20	88.2	79.5	YP_026286.1 galactofuranose ABC transporter putative ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	10	319	transporter
gnl|TC-DB|P94529|3.A.1.1.34	3.A.1.1.34	arabinose	D-Arabinose	EX_cpd00185_e0	rxn10822	gnl|TC-DB|P94529|3.A.1.1.34	22.6	5.98e-15	72	78.3	NP_418457.1 maltose ABC transporter membrane subunit MalF [Escherichia coli str. K-12 substr. MG1655]	249	507	transporter
gnl|TC-DB|P94529|3.A.1.1.34	3.A.1.1.34	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|P94529|3.A.1.1.34	22.6	5.98e-15	72	78.3	NP_418457.1 maltose ABC transporter membrane subunit MalF [Escherichia coli str. K-12 substr. MG1655]	249	507	transporter
gnl|TC-DB|P94528|3.A.1.1.34	3.A.1.1.34	arabinose	D-Arabinose	EX_cpd00185_e0	rxn10822	gnl|TC-DB|P94528|3.A.1.1.34	23.5	8.48e-07	47.8	77.4	NP_417910.1 sn-glycerol 3-phosphate ABC transporter periplasmic binding protein [Escherichia coli str. K-12 substr. MG1655]	25	370	transporter
gnl|TC-DB|P94528|3.A.1.1.34	3.A.1.1.34	arabinose	L-Arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|P94528|3.A.1.1.34	23.5	8.48e-07	47.8	77.4	NP_417910.1 sn-glycerol 3-phosphate ABC transporter periplasmic binding protein [Escherichia coli str. K-12 substr. MG1655]	25	370	transporter
gnl|TC-DB|G3LHY9|3.A.1.1.35	3.A.1.1.35	Glycerol	Glycerol	EX_cpd00100_e0	rxn29769	gnl|TC-DB|G3LHY9|3.A.1.1.35	34.5	4.74e-64	204	90.4	NP_417907.2 sn-glycerol 3-phosphate ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	1	322	transporter
gnl|TC-DB|G3LHY9|3.A.1.1.35	3.A.1.1.35	Glycerol	Glycerol	EX_cpd00100_e0	rxn29769	gnl|TC-DB|G3LHY9|3.A.1.1.35	32.7	4.71e-58	189	97.2	NP_414796.2 ABC transporter ATP-binding protein AfuC [Escherichia coli str. K-12 substr. MG1655]	7	347	transporter
gnl|TC-DB|G3LHY9|3.A.1.1.35	3.A.1.1.35	Glycerol	Glycerol	EX_cpd00100_e0	rxn29769	gnl|TC-DB|G3LHY9|3.A.1.1.35	32.9	1.69e-57	188	91.3	NP_418459.1 maltose ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	1	321	transporter
gnl|TC-DB|G3LHY8|3.A.1.1.35	3.A.1.1.35	Glycerol	Glycerol	EX_cpd00100_e0	rxn29769	gnl|TC-DB|G3LHY8|3.A.1.1.35	34	3.55e-52	174	85.5	NP_417907.2 sn-glycerol 3-phosphate ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	20	326	transporter
gnl|TC-DB|G3LHY8|3.A.1.1.35	3.A.1.1.35	Glycerol	Glycerol	EX_cpd00100_e0	rxn29769	gnl|TC-DB|G3LHY8|3.A.1.1.35	30.6	1.82e-49	166	94.1	NP_414796.2 ABC transporter ATP-binding protein AfuC [Escherichia coli str. K-12 substr. MG1655]	7	335	transporter
gnl|TC-DB|G3LHY8|3.A.1.1.35	3.A.1.1.35	Glycerol	Glycerol	EX_cpd00100_e0	rxn29769	gnl|TC-DB|G3LHY8|3.A.1.1.35	31.8	1.21e-48	165	88	NP_418459.1 maltose ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	4	324	transporter
gnl|TC-DB|G3LHY9|3.A.1.1.35	3.A.1.1.35	Glycerol	Glycerol	EX_cpd00100_e0	rxn29769	gnl|TC-DB|G3LHY9|3.A.1.1.35	33.8	7.13e-49	165	91	NP_416917.1 sulfate/thiosulfate ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	3	327	transporter
gnl|TC-DB|G3LHY8|3.A.1.1.35	3.A.1.1.35	Glycerol	Glycerol	EX_cpd00100_e0	rxn29769	gnl|TC-DB|G3LHY8|3.A.1.1.35	31	1.5e-47	162	92.7	NP_415644.1 spermidine preferential ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	17	353	transporter
gnl|TC-DB|G3LHY8|3.A.1.1.35	3.A.1.1.35	Glycerol	Glycerol	EX_cpd00100_e0	rxn29769	gnl|TC-DB|G3LHY8|3.A.1.1.35	31.6	3.4e-43	150	78.8	NP_415376.4 putrescine ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	19	304	transporter
gnl|TC-DB|G3LHY8|3.A.1.1.35	3.A.1.1.35	Glycerol	Glycerol	EX_cpd00100_e0	rxn29769	gnl|TC-DB|G3LHY8|3.A.1.1.35	29.2	5.5e-41	144	97.5	NP_416917.1 sulfate/thiosulfate ABC transporter ATP binding subunit [Escherichia coli str. K-12 substr. MG1655]	3	351	transporter
gnl|TC-DB|G3LHZ1|3.A.1.1.35	3.A.1.1.35	Glycerol	Glycerol	EX_cpd00100_e0	rxn29769	gnl|TC-DB|G3LHZ1|3.A.1.1.35	26.7	7.45e-26	100	93.8	NP_415828.1 putative ABC transporter membrane subunit YcjP [Escherichia coli str. K-12 substr. MG1655]	19	278	transporter
