# gapseq version: 2.1.0 0779b300
# Transporter sequence DB md5sum: b99a77e (2024-08-26)
# genome_format=prot
id	tc	sub	sub_gapseq	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P24177|2.A.6.2.7	2.A.6.2.7	Copper	Cu2+	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|P24177|2.A.6.2.7	28.6	5e-110	363	98.7	MYb71_1_278 # 306225 # 309356 # 1 # ID=1_278;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.552	17	1016	transporter
gnl|TC-DB|P24177|2.A.6.2.7	2.A.6.2.7	L-Cysteine	L-Cysteine	EX_cpd00084_e0	rxn09690	gnl|TC-DB|P24177|2.A.6.2.7	28.6	5e-110	363	98.7	MYb71_1_278 # 306225 # 309356 # 1 # ID=1_278;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.552	17	1016	transporter
gnl|TC-DB|P24177|2.A.6.2.7	2.A.6.2.7	Deoxycholate	Deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|P24177|2.A.6.2.7	28.6	5e-110	363	98.7	MYb71_1_278 # 306225 # 309356 # 1 # ID=1_278;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.552	17	1016	transporter
gnl|TC-DB|P24177|2.A.6.2.7	2.A.6.2.7	Zinc	Zn2+	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|P24177|2.A.6.2.7	23.2	6.55e-48	182	97.6	MYb71_1_1953 # 2012734 # 2015829 # -1 # ID=1_1953;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.561	19	1005	transporter
gnl|TC-DB|P24177|2.A.6.2.7	2.A.6.2.7	Copper	Cu2+	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|P24177|2.A.6.2.7	23.2	6.55e-48	182	97.6	MYb71_1_1953 # 2012734 # 2015829 # -1 # ID=1_1953;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.561	19	1005	transporter
gnl|TC-DB|P24177|2.A.6.2.7	2.A.6.2.7	L-Cysteine	L-Cysteine	EX_cpd00084_e0	rxn09690	gnl|TC-DB|P24177|2.A.6.2.7	23.2	6.55e-48	182	97.6	MYb71_1_1953 # 2012734 # 2015829 # -1 # ID=1_1953;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.561	19	1005	transporter
gnl|TC-DB|P24177|2.A.6.2.7	2.A.6.2.7	Deoxycholate	Deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|P24177|2.A.6.2.7	23.2	6.55e-48	182	97.6	MYb71_1_1953 # 2012734 # 2015829 # -1 # ID=1_1953;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.561	19	1005	transporter
gnl|TC-DB|P24177|2.A.6.2.7	2.A.6.2.7	Zinc	Zn2+	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|P24177|2.A.6.2.7	23.5	9.53e-45	172	98.5	MYb71_2_60 # 60299 # 63406 # -1 # ID=2_60;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.527	21	1017	transporter
gnl|TC-DB|P24177|2.A.6.2.7	2.A.6.2.7	Copper	Cu2+	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|P24177|2.A.6.2.7	23.5	9.53e-45	172	98.5	MYb71_2_60 # 60299 # 63406 # -1 # ID=2_60;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.527	21	1017	transporter
gnl|TC-DB|P24177|2.A.6.2.7	2.A.6.2.7	L-Cysteine	L-Cysteine	EX_cpd00084_e0	rxn09690	gnl|TC-DB|P24177|2.A.6.2.7	23.5	9.53e-45	172	98.5	MYb71_2_60 # 60299 # 63406 # -1 # ID=2_60;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.527	21	1017	transporter
gnl|TC-DB|P24177|2.A.6.2.7	2.A.6.2.7	Deoxycholate	Deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|P24177|2.A.6.2.7	23.5	9.53e-45	172	98.5	MYb71_2_60 # 60299 # 63406 # -1 # ID=2_60;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.527	21	1017	transporter
gnl|TC-DB|O52248|2.A.6.2.9	2.A.6.2.9	acetate	Acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|O52248|2.A.6.2.9	43.9	1.18e-274	795	98.8	MYb71_1_312 # 344796 # 347951 # 1 # ID=1_312;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.569	1	1031	transporter
gnl|TC-DB|O52248|2.A.6.2.9	2.A.6.2.9	acetate	Acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|O52248|2.A.6.2.9	42	6.64e-262	762	98.3	MYb71_2_1857 # 1961502 # 1964687 # 1 # ID=2_1857;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.595	4	1043	transporter
gnl|TC-DB|O52248|2.A.6.2.9	2.A.6.2.9	acetate	Acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|O52248|2.A.6.2.9	42.7	3.17e-240	704	93.1	MYb71_2_334 # 331941 # 334949 # 1 # ID=2_334;partial=00;start_type=GTG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.613	2	988	transporter
gnl|TC-DB|O52248|2.A.6.2.9	2.A.6.2.9	acetate	Acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|O52248|2.A.6.2.9	38	1.08e-222	661	99.1	MYb71_1_999 # 1038803 # 1041958 # 1 # ID=1_999;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.574	3	1047	transporter
gnl|TC-DB|O52248|2.A.6.2.9	2.A.6.2.9	acetate	Acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|O52248|2.A.6.2.9	33.8	8.68e-156	486	97.7	MYb71_1_1333 # 1344028 # 1347126 # 1 # ID=1_1333;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.576	4	1005	transporter
gnl|TC-DB|O52248|2.A.6.2.9	2.A.6.2.9	acetate	Acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|O52248|2.A.6.2.9	28.1	1.34e-112	371	98.7	MYb71_1_278 # 306225 # 309356 # 1 # ID=1_278;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.552	14	1025	transporter
gnl|TC-DB|Q9WWZ9|2.A.6.2.9	2.A.6.2.9	acetate	Acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|Q9WWZ9|2.A.6.2.9	37.5	1.81e-62	203	89.1	MYb71_1_311 # 343585 # 344799 # 1 # ID=1_311;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.579	37	393	transporter
gnl|TC-DB|O52248|2.A.6.2.9	2.A.6.2.9	acetate	Acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|O52248|2.A.6.2.9	23.8	1.59e-47	181	98.7	MYb71_1_1953 # 2012734 # 2015829 # -1 # ID=1_1953;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.561	7	1014	transporter
gnl|TC-DB|Q9WWZ8|2.A.6.2.9	2.A.6.2.9	acetate	Acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|Q9WWZ8|2.A.6.2.9	30.1	2.23e-46	165	96.3	MYb71_2_1319 # 1350809 # 1352290 # 1 # ID=2_1319;partial=00;start_type=TTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.587	1	457	transporter
gnl|TC-DB|Q9WWZ9|2.A.6.2.9	2.A.6.2.9	acetate	Acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|Q9WWZ9|2.A.6.2.9	31.7	4.18e-43	152	83.6	MYb71_2_1856 # 1960189 # 1961379 # 1 # ID=2_1856;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.616	51	384	transporter
gnl|TC-DB|Q9WWZ9|2.A.6.2.9	2.A.6.2.9	acetate	Acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|Q9WWZ9|2.A.6.2.9	33.1	6.3e-43	152	84.4	MYb71_2_332 # 330520 # 331773 # 1 # ID=2_332;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.630	54	390	transporter
gnl|TC-DB|O52248|2.A.6.2.9	2.A.6.2.9	acetate	Acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|O52248|2.A.6.2.9	23.2	9.69e-38	150	95.5	MYb71_2_60 # 60299 # 63406 # -1 # ID=2_60;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.527	27	1008	transporter
gnl|TC-DB|Q9WWZ9|2.A.6.2.9	2.A.6.2.9	acetate	Acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|Q9WWZ9|2.A.6.2.9	27.2	1.23e-35	131	91.9	MYb71_1_998 # 1037655 # 1038806 # 1 # ID=1_998;partial=00;start_type=TTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.575	13	373	transporter
gnl|TC-DB|Q9WWZ9|2.A.6.2.9	2.A.6.2.9	acetate	Acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|Q9WWZ9|2.A.6.2.9	26.7	3.02e-26	105	85.4	MYb71_1_1332 # 1342834 # 1344018 # 1 # ID=1_1332;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.567	44	383	transporter
gnl|TC-DB|Q9WWZ9|2.A.6.2.9	2.A.6.2.9	acetate	Acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|Q9WWZ9|2.A.6.2.9	20.2	3.86e-05	42.4	79.4	MYb71_1_277 # 305087 # 306214 # 1 # ID=1_277;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.564	70	356	transporter
gnl|TC-DB|Q0P9L9|2.A.6.3.10	2.A.6.3.10	Deoxycholate	Deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|Q0P9L9|2.A.6.3.10	25.8	4.82e-91	310	97.7	MYb71_1_278 # 306225 # 309356 # 1 # ID=1_278;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.552	16	1011	transporter
gnl|TC-DB|Q0P9L9|2.A.6.3.10	2.A.6.3.10	Deoxycholate	Deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|Q0P9L9|2.A.6.3.10	25.6	8.67e-83	287	99.2	MYb71_1_1333 # 1344028 # 1347126 # 1 # ID=1_1333;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.576	8	1018	transporter
gnl|TC-DB|Q0P9L9|2.A.6.3.10	2.A.6.3.10	Deoxycholate	Deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|Q0P9L9|2.A.6.3.10	24.3	3.59e-72	256	97.6	MYb71_1_999 # 1038803 # 1041958 # 1 # ID=1_999;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.574	24	1042	transporter
gnl|TC-DB|Q0P9L9|2.A.6.3.10	2.A.6.3.10	Deoxycholate	Deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|Q0P9L9|2.A.6.3.10	24.3	2.9e-69	248	98.4	MYb71_2_1857 # 1961502 # 1964687 # 1 # ID=2_1857;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.595	8	1042	transporter
gnl|TC-DB|Q0P9L9|2.A.6.3.10	2.A.6.3.10	Deoxycholate	Deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|Q0P9L9|2.A.6.3.10	24.2	1.75e-67	243	97.5	MYb71_1_312 # 344796 # 347951 # 1 # ID=1_312;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.569	6	1021	transporter
gnl|TC-DB|Q0P9L9|2.A.6.3.10	2.A.6.3.10	Deoxycholate	Deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|Q0P9L9|2.A.6.3.10	25.4	8.97e-64	231	93.7	MYb71_2_334 # 331941 # 334949 # 1 # ID=2_334;partial=00;start_type=GTG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.613	2	989	transporter
gnl|TC-DB|Q0P9L9|2.A.6.3.10	2.A.6.3.10	Deoxycholate	Deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|Q0P9L9|2.A.6.3.10	22.3	8.05e-49	185	98.2	MYb71_1_1953 # 2012734 # 2015829 # -1 # ID=1_1953;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.561	11	1010	transporter
gnl|TC-DB|Q0P9L9|2.A.6.3.10	2.A.6.3.10	Deoxycholate	Deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|Q0P9L9|2.A.6.3.10	21.9	2.13e-32	133	98.3	MYb71_2_60 # 60299 # 63406 # -1 # ID=2_60;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.527	8	1012	transporter
gnl|TC-DB|Q0P9M0|2.A.6.3.10	2.A.6.3.10	Deoxycholate	Deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|Q0P9M0|2.A.6.3.10	23.6	5.55e-07	46.6	77.2	MYb71_2_1735 # 1823396 # 1824262 # -1 # ID=2_1735;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.546	49	238	transporter
gnl|TC-DB|Q0P9M0|2.A.6.3.10	2.A.6.3.10	Deoxycholate	Deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|Q0P9M0|2.A.6.3.10	25.8	2.21e-06	45.1	85.4	MYb71_1_1332 # 1342834 # 1344018 # 1 # ID=1_1332;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.567	72	272	transporter
gnl|TC-DB|Q1CZ65|2.A.6.3.7	2.A.6.3.7	Copper	Cu2+	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|Q1CZ65|2.A.6.3.7	24.4	1.08e-83	290	96.6	MYb71_1_278 # 306225 # 309356 # 1 # ID=1_278;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.552	18	1011	transporter
gnl|TC-DB|Q1CZ65|2.A.6.3.7	2.A.6.3.7	Copper	Cu2+	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|Q1CZ65|2.A.6.3.7	23.1	6.26e-69	247	97.4	MYb71_1_1333 # 1344028 # 1347126 # 1 # ID=1_1333;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.576	1	1003	transporter
gnl|TC-DB|Q1CZ65|2.A.6.3.7	2.A.6.3.7	Copper	Cu2+	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|Q1CZ65|2.A.6.3.7	24.2	4.44e-60	221	98.2	MYb71_1_312 # 344796 # 347951 # 1 # ID=1_312;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.569	8	1040	transporter
gnl|TC-DB|Q1CZ65|2.A.6.3.7	2.A.6.3.7	Copper	Cu2+	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|Q1CZ65|2.A.6.3.7	23.2	6.24e-59	217	96.4	MYb71_2_1857 # 1961502 # 1964687 # 1 # ID=2_1857;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.595	10	1033	transporter
gnl|TC-DB|Q1CZ65|2.A.6.3.7	2.A.6.3.7	Copper	Cu2+	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|Q1CZ65|2.A.6.3.7	24	2.58e-58	215	90.2	MYb71_2_334 # 331941 # 334949 # 1 # ID=2_334;partial=00;start_type=GTG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.613	15	977	transporter
gnl|TC-DB|Q1CZ65|2.A.6.3.7	2.A.6.3.7	Copper	Cu2+	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|Q1CZ65|2.A.6.3.7	23	1.77e-48	184	96.3	MYb71_1_999 # 1038803 # 1041958 # 1 # ID=1_999;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.574	7	1021	transporter
gnl|TC-DB|Q1CZ65|2.A.6.3.7	2.A.6.3.7	Copper	Cu2+	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|Q1CZ65|2.A.6.3.7	22.6	2.77e-31	129	88.8	MYb71_1_1953 # 2012734 # 2015829 # -1 # ID=1_1953;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.561	114	1023	transporter
gnl|TC-DB|Q1CZ65|2.A.6.3.7	2.A.6.3.7	Copper	Cu2+	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|Q1CZ65|2.A.6.3.7	21.1	5.7e-30	125	84.7	MYb71_2_60 # 60299 # 63406 # -1 # ID=2_60;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.527	163	1034	transporter
gnl|TC-DB|Q1CZ64|2.A.6.3.7	2.A.6.3.7	Copper	Cu2+	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|Q1CZ64|2.A.6.3.7	24.8	2.3e-15	73.9	79.7	MYb71_1_1332 # 1342834 # 1344018 # 1 # ID=1_1332;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.567	70	376	transporter
gnl|TC-DB|Q1CZ64|2.A.6.3.7	2.A.6.3.7	Copper	Cu2+	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|Q1CZ64|2.A.6.3.7	23.4	2.3e-09	55.5	84	MYb71_1_1955 # 2016932 # 2018041 # -1 # ID=1_1955;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.595	46	354	transporter
gnl|TC-DB|Q1CZ64|2.A.6.3.7	2.A.6.3.7	Copper	Cu2+	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|Q1CZ64|2.A.6.3.7	21	9.2e-07	47.4	79.9	MYb71_1_1954 # 2015826 # 2016935 # -1 # ID=1_1954;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.587	68	360	transporter
gnl|TC-DB|Q1CZ64|2.A.6.3.7	2.A.6.3.7	Copper	Cu2+	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|Q1CZ64|2.A.6.3.7	25	9.32e-06	44.3	75.9	MYb71_2_1856 # 1960189 # 1961379 # 1 # ID=2_1856;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.616	2	301	transporter
gnl|TC-DB|Q1CZ64|2.A.6.3.7	2.A.6.3.7	Copper	Cu2+	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|Q1CZ64|2.A.6.3.7	23.8	0.000818	38.1	75.7	MYb71_2_61 # 63403 # 64515 # -1 # ID=2_61;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.566	83	359	transporter
gnl|TC-DB|Q52978|2.A.63.1.1	2.A.63.1.1	Potassium	K+	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q52978|2.A.63.1.1	69.1	0	1314	96.3	MYb71_2_1348 # 1383306 # 1386221 # -1 # ID=2_1348;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.584	6	966	transporter
gnl|TC-DB|Q52978|2.A.63.1.1	2.A.63.1.1	Sodium	Sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q52978|2.A.63.1.1	69.1	0	1314	96.3	MYb71_2_1348 # 1383306 # 1386221 # -1 # ID=2_1348;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.584	6	966	transporter
gnl|TC-DB|Q52981|2.A.63.1.1	2.A.63.1.1	Potassium	K+	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q52981|2.A.63.1.1	62.5	1.54e-228	638	100	MYb71_2_1346 # 1381337 # 1382968 # -1 # ID=2_1346;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.591	1	538	transporter
gnl|TC-DB|Q52981|2.A.63.1.1	2.A.63.1.1	Sodium	Sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q52981|2.A.63.1.1	62.5	1.54e-228	638	100	MYb71_2_1346 # 1381337 # 1382968 # -1 # ID=2_1346;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.591	1	538	transporter
gnl|TC-DB|Q52980|2.A.63.1.1	2.A.63.1.1	Potassium	K+	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q52980|2.A.63.1.1	76.6	5.06e-54	162	96.5	MYb71_2_1347 # 1382968 # 1383306 # -1 # ID=2_1347;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.578	1	111	transporter
gnl|TC-DB|Q52980|2.A.63.1.1	2.A.63.1.1	Sodium	Sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q52980|2.A.63.1.1	76.6	5.06e-54	162	96.5	MYb71_2_1347 # 1382968 # 1383306 # -1 # ID=2_1347;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.578	1	111	transporter
gnl|TC-DB|Q52982|2.A.63.1.1	2.A.63.1.1	Potassium	K+	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q52982|2.A.63.1.1	39.9	1.7e-32	111	99.4	MYb71_2_1345 # 1380825 # 1381340 # -1 # ID=2_1345;partial=00;start_type=GTG;rbs_motif=AGGAGG;rbs_spacer=3-4bp;gc_cont=0.548	1	159	transporter
gnl|TC-DB|Q52982|2.A.63.1.1	2.A.63.1.1	Sodium	Sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q52982|2.A.63.1.1	39.9	1.7e-32	111	99.4	MYb71_2_1345 # 1380825 # 1381340 # -1 # ID=2_1345;partial=00;start_type=GTG;rbs_motif=AGGAGG;rbs_spacer=3-4bp;gc_cont=0.548	1	159	transporter
gnl|TC-DB|Q52983|2.A.63.1.1	2.A.63.1.1	Potassium	K+	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q52983|2.A.63.1.1	66.3	2.08e-34	110	93.5	MYb71_2_1344 # 1380547 # 1380828 # -1 # ID=2_1344;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.582	8	93	transporter
gnl|TC-DB|Q52983|2.A.63.1.1	2.A.63.1.1	Sodium	Sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q52983|2.A.63.1.1	66.3	2.08e-34	110	93.5	MYb71_2_1344 # 1380547 # 1380828 # -1 # ID=2_1344;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.582	8	93	transporter
gnl|TC-DB|Q9Z3Q3|2.A.63.1.1	2.A.63.1.1	Potassium	K+	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q9Z3Q3|2.A.63.1.1	46.8	6.84e-31	103	91.7	MYb71_2_1343 # 1380197 # 1380550 # -1 # ID=2_1343;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.540	1	111	transporter
gnl|TC-DB|Q9Z3Q3|2.A.63.1.1	2.A.63.1.1	Sodium	Sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9Z3Q3|2.A.63.1.1	46.8	6.84e-31	103	91.7	MYb71_2_1343 # 1380197 # 1380550 # -1 # ID=2_1343;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.540	1	111	transporter
gnl|TC-DB|Q52981|2.A.63.1.1	2.A.63.1.1	Potassium	K+	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q52981|2.A.63.1.1	25.7	7.08e-18	83.6	80.1	MYb71_1_1031 # 1077106 # 1078614 # 1 # ID=1_1031;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.577	1	404	transporter
